# scenario_id: 20
# description: Forward fall when trying to sit down
# age: 32
# height_m: 1.75
# sex: male
# weight_kg: 80.0
t,ax,ay,az,gx,gy,gz,pelvis_z,pelvis_vx,impact_n,accel_mag,fall
16.24,0.20164,0.23389,-9.7458,0.01067,0.01406,0.01625,0.08602,0.00101,0.0,9.7507,1
16.25,0.21129,0.24214,-9.75181,0.01132,0.00956,0.0153,0.086,0.00086,0.0,9.75711,1
16.26,0.22095,0.25039,-9.75782,0.01196,0.00507,0.01434,0.08598,0.00071,0.0,9.76354,1
16.27,0.22858,0.25496,-9.76018,0.01207,0.00232,0.01358,0.08596,0.0008,0.0,9.76618,1
16.28,0.23214,0.25215,-9.75522,0.0111,0.00306,0.01321,0.08595,0.00136,0.0,9.76124,1
16.29,0.2357,0.24934,-9.75027,0.01014,0.0038,0.01283,0.08593,0.00193,0.0,9.75631,1
16.3,0.23926,0.24653,-9.74532,0.00917,0.00454,0.01246,0.08591,0.00249,0.0,9.75137,1
16.31,0.2324,0.22444,-9.74753,0.00717,0.00601,0.01279,0.0859,0.00192,0.0,9.75288,1
16.32,0.22553,0.20235,-9.74974,0.00517,0.00747,0.01313,0.08589,0.00136,0.0,9.75445,1
16.33,0.21867,0.18025,-9.75196,0.00316,0.00894,0.01347,0.08587,0.00079,0.0,9.75607,1
16.34,0.2169,0.1807,-9.75644,0.004,0.00975,0.01321,0.08586,0.00073,0.0,9.76052,1
16.35,0.21767,0.19242,-9.76205,0.00626,0.01025,0.01264,0.08584,0.00093,0.0,9.76637,1
16.36,0.21845,0.20414,-9.76767,0.00851,0.01074,0.01208,0.08582,0.00113,0.0,9.77224,1
16.37,0.22008,0.20929,-9.77241,0.00979,0.01045,0.01129,0.0858,0.00124,0.0,9.77713,1
16.38,0.22342,0.20129,-9.77542,0.0091,0.00861,0.01005,0.08579,0.00116,0.0,9.78005,1
16.39,0.22675,0.19329,-9.77843,0.0084,0.00676,0.00882,0.08577,0.00109,0.0,9.78297,1
16.4,0.23009,0.18529,-9.78144,0.00771,0.00492,0.00758,0.08576,0.00102,0.0,9.7859,1
16.41,0.231,0.18323,-9.77605,0.00826,0.00305,0.0071,0.08573,0.00097,0.0,9.78049,1
16.42,0.2319,0.18116,-9.77066,0.0088,0.00118,0.00663,0.0857,0.00092,0.0,9.77509,1
16.43,0.23281,0.1791,-9.76527,0.00935,-0.00069,0.00616,0.08568,0.00087,0.0,9.76969,1
16.44,0.22438,0.18092,-9.76856,0.0113,-0.00015,0.00689,0.08567,0.00128,0.0,9.77281,1
16.45,0.2113,0.18468,-9.77619,0.01396,0.0016,0.00822,0.08567,0.00191,0.0,9.78022,1
16.46,0.19821,0.18844,-9.78382,0.01662,0.00335,0.00955,0.08568,0.00255,0.0,9.78764,1
16.47,0.19067,0.18915,-9.78725,0.01831,0.00443,0.01082,0.08567,0.00276,0.0,9.79093,1
